機構代碼,機構名稱,電話,縣市區名,地址,科別,Response_Address,Response_X,Response_Y
1139040011,彰化基督教醫療財團法人雲林基督教醫院,05-5871111,雲林縣西螺鎮,雲林縣西螺鎮新豐里市場南路371、375號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,復健科,麻醉科,放射診斷科,放射腫瘤科,急診醫學科,牙醫一般科,中醫一般科,",雲林縣西螺鎮新豐里12鄰市場南路492號,120.442303,23.781891
1139130010,長庚醫療財團法人雲林長庚紀念醫院,05-6915151,雲林縣麥寮鄉,雲林縣麥寮鄉中興村工業路1500號,"內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,中醫一般科,",雲林縣麥寮鄉中興村5鄰工業路1500號,120.218341,23.795183
1140010510,長庚醫療財團法人嘉義長庚紀念醫院,05-3621000,嘉義縣朴子市,嘉義縣朴子市仁和里長庚一路六號、嘉朴路西段八號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",嘉義縣朴子市仁和里13鄰長庚一路6號,120.284043,23.464805
1140030012,佛教慈濟醫療財團法人大林慈濟醫院,05-2648000,嘉義縣大林鎮,嘉義縣大林鎮平林里民生路2號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",嘉義縣大林鎮平林里7鄰民生路2號,120.457449,23.596312
1141090512,奇美醫療財團法人柳營奇美醫院,06-6226999,臺南市柳營區,臺南市柳營區太康里201號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,牙醫一般科,中醫一般科,",臺南市柳營區太康里13鄰太康201號,120.324704,23.289269
1141310019,奇美醫療財團法人奇美醫院,06-2812811,臺南市永康區,臺南市永康區中華路901號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",臺南市永康區甲頂里9鄰中華路901號,120.221897,23.020606
1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,07-7418151,高雄市鳳山區,高雄市鳳山區經武路42號、42-1號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,泌尿科,眼科,精神科,復健科,放射診斷科,解剖病理科,急診醫學科,牙醫一般科,中醫一般科,",高雄市鳳山區新興里16鄰經武路42之3號,120.362995,22.629201
1142100017,長庚醫療財團法人高雄長庚紀念醫院,07-7317123,高雄市鳥松區,高雄市鳥松區大埤路１２３號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",高雄市鳥松區鳥松里41鄰大埤路123號,120.356029,22.649847
1142120001,義大醫療財團法人義大醫院,07-6150011,高雄市燕巢區,高雄市燕巢區角宿里義大路1號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",高雄市燕巢區角宿里20鄰義大路1號,120.364451,22.765521
1143010012,屏基醫療財團法人屏東基督教醫院,08 7363026,屏東縣屏東市,屏東縣屏東市大連路６０號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,牙醫一般科,中醫一般科,",屏東縣屏東市華山里10鄰大連路60號,120.502588,22.682041
1143040010,恆基醫療財團法人恆春基督教醫院,08 8892293,屏東縣恆春鎮,屏東縣恆春鎮山腳里恆西路21及21-1號,"家庭醫學科,內科,外科,兒科,婦產科,泌尿科,眼科,復健科,麻醉科,急診醫學科,牙醫一般科,",屏東縣恆春鎮山腳里4鄰恒西路21之1號,120.741453,22.002445
1143130019,佑青醫療財團法人佑青醫院,08-7705115,屏東縣內埔鄉,屏東縣內埔鄉建興村建興路218巷19號,"精神科,",屏東縣內埔鄉建興村8鄰建興路218巷19號,120.567556,22.66607
1143150011,迦樂醫療財團法人迦樂醫院,0985 652 350,屏東縣新埤鄉,屏東縣新埤鄉箕湖村進化路１２之２００號,"精神科,",屏東縣新埤鄉箕湖村10鄰進化路12之200號,120.615204,22.463215
1144010016,天主教靈醫會醫療財團法人惠民醫院,06-9272318,澎湖縣馬公市,澎湖縣馬公市樹德路14號,"家庭醫學科,內科,復健科,",澎湖縣馬公市光復里21鄰樹德路14號,119.568775,23.568953
1145010010,佛教慈濟醫療財團法人花蓮慈濟醫院,038561825,花蓮縣花蓮市,花蓮縣花蓮市中央路三段７０７號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",花蓮縣花蓮市國慶里11鄰中央路三段707號,121.592282,23.995729
1145010038,臺灣基督教門諾會醫療財團法人門諾醫院,03 8241234,花蓮縣花蓮市,花蓮縣花蓮市民權路４４號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,牙醫一般科,中醫一般科,",花蓮縣花蓮市民立里6鄰民權路44號,121.626626,23.988257
1145030012,佛教慈濟醫療財團法人玉里慈濟醫院,038882718,花蓮縣玉里鎮,花蓮縣玉里鎮民權街1之 1號,"內科,外科,婦產科,骨科,泌尿科,復健科,麻醉科,放射診斷科,牙醫一般科,中醫一般科,",花蓮縣玉里鎮國武里13鄰民權街1之1號,121.318526,23.334662
1145060029,臺灣基督教門諾會醫療財團法人門諾醫院壽豐分院,03-8664600,花蓮縣壽豐鄉,花蓮縣壽豐鄉共和村魚池52號,"家庭醫學科,內科,精神科,復健科,中醫一般科,",花蓮縣壽豐鄉共和村2鄰魚池52號,121.524929,23.870004
1146010014,台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,089310150,臺東縣臺東市,臺東縣臺東市長沙街３０３巷１號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,牙醫一般科,",臺東縣臺東市東海里10鄰長沙街303巷1號,121.140602,22.751293
1146010032,東基醫療財團法人台東基督教醫院,089323362,臺東縣臺東市,臺東縣臺東市開封街３５０號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,核子醫學科,急診醫學科,牙醫一般科,中醫一般科,",臺東縣臺東市新生里6鄰開封街350號,121.146016,22.763821
1146010041,天主教花蓮教區醫療財團法人台東聖母醫院,089-322833,臺東縣臺東市,臺東縣臺東市民族里21鄰杭州街2號,"家庭醫學科,內科,外科,兒科,婦產科,復健科,放射診斷科,中醫一般科,",臺東縣臺東市民族里17鄰杭州街2號,121.146416,22.757629
1146030516,佛教慈濟醫療財團法人關山慈濟醫院,089-814880,臺東縣關山鎮,臺東縣關山鎮和平路１２５之５號,"家庭醫學科,內科,外科,婦產科,骨科,復健科,急診醫學科,中醫一般科,",臺東縣關山鎮豐泉里11鄰和平路125之5號,121.166679,23.05722
1202080029,信義醫療財團法人高雄基督教醫院,07 3321111,高雄市苓雅區,高雄市苓雅區華新街８６號,"家庭醫學科,內科,眼科,皮膚科,復健科,",高雄市苓雅區苓雅里3鄰華新街86號,120.296421,22.613969
1231030015,天主教耕莘醫療財團法人永和耕莘醫院,(02)29286060,新北市永和區,新北市永和區中興街80號地下1樓至地上6樓及國光路123號地下3樓至地上11樓,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,解剖病理科,急診醫學科,職業醫學科,牙醫一般科,中醫一般科,",新北市永和區永興里25鄰中興街80號,121.51787,25.011873
1231050017,天主教耕莘醫療財團法人耕莘醫院,02-22193391/02-22123066,新北市新店區,新北市新店區中正路362號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",新北市新店區百和里14鄰中正路362號,121.535619,24.976084
1301110511,中國醫藥大學附設醫院臺北分院,02-27919696,臺北市內湖區,臺北市內湖區內湖路二段360號、362號,"家庭醫學科,內科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,中醫一般科,",臺北市內湖區內湖里11鄰內湖路二段360號,121.590599,25.082125
1301170017,臺北醫學大學附設醫院,0227372181,臺北市信義區,臺北市信義區吳興街２５2號、250號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",臺北市信義區雙和里22鄰吳興街252號,121.563638,25.026637
1301200010,臺北市立萬芳醫院-委託臺北醫學大學辦理,0229307930,臺北市文山區,臺北市文山區興隆路三段111號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",臺北市文山區興光里7鄰興隆路三段111號,121.55833,25.000305
1302050014,財團法人私立高雄醫學大學附設中和紀念醫院,07 3121101,高雄市三民區,高雄市三民區十全一路100號及新興區中山一路36號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",高雄市三民區安生里11鄰十全一路100號,120.310001,22.645178
1303180011,亞洲大學附屬醫院,04-37061668,臺中市霧峰區,臺中市霧峰區福新路222號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,牙醫一般科,中醫一般科,",臺中市霧峰區南柳里12鄰福新路222號,120.68617,24.053561
1303260014,中國醫藥大學兒童醫院,04-22052121,臺中市北區,臺中市北區學士路95號(1樓至7樓)、學士路2號(1樓部分空間)、育德路1號(8樓部分空間),"外科,兒科,骨科,泌尿科,眼科,精神科,復健科,麻醉科,放射診斷科,解剖病理科,急診醫學科,整形外科,牙醫一般科,",臺中市北區邱厝里14鄰學士路95號,120.681082,24.156773
1305370013,臺南市立安南醫院-委託中國醫藥大學興建經營,06-3553111,臺南市安南區,臺南市安南區長和路二段66號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,牙醫一般科,中醫一般科,",臺南市安南區州南里13鄰長和路二段66號,120.223192,23.064232
1307020025,財團法人私立高雄醫學大學附設高醫岡山醫院,07-6261000,高雄市岡山區,高雄市岡山區捷安路8號地下3樓至2樓、6樓及10樓,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,急診醫學科,整形外科,職業醫學科,中醫一般科,",高雄市岡山區大遼里9鄰捷安路8號,120.301357,22.779121
1307370011,高雄市立旗津醫院(委託財團法人私立高雄醫學大學經營),07-5711188,高雄市旗津區,高雄市旗津區旗港路33號B1-4樓,"家庭醫學科,內科,外科,復健科,牙醫一般科,中醫一般科,",高雄市旗津區南汕里3鄰旗港路33號,120.285113,22.590209
1317020519,中國醫藥大學附設醫院台中東區分院,04-22121058,臺中市東區,臺中市東區自由路三段296號,"家庭醫學科,內科,復健科,中醫一般科,",臺中市東區旱溪里19鄰自由路三段296號,120.694796,24.142551
1317040011,中山醫學大學附設醫院,04 24739595,臺中市南區,臺中市南區建國北路一段一一○號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",臺中市南區樹德里7鄰建國北路一段110號,120.6499,24.121753
1317040039,中山醫學大學附設醫院中興分院,,臺中市南區,臺中市南區復興路2段11號,"家庭醫學科,內科,外科,兒科,精神科,復健科,中醫一般科,",臺中市南區和平里12鄰復興路二段11號,120.658559,24.118123
1317050017,中國醫藥大學附設醫院,04 22052121,臺中市北區,臺中市北區育德路二號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,",臺中市北區育德里10鄰育德路5之1號,120.680049,24.157212
1331040513,衛生福利部雙和醫院(委託臺北醫學大學興建經營),22490088,新北市中和區,新北市中和區中正路291號醫療大樓地下2層至地上12層、中和區圓通路301號教學研究大樓及生醫科技大樓2幢,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,",新北市中和區力行里33鄰中正路291號,121.494082,24.993746
